13375      2023052320230523AP        MECAN372                 9      ACE            11490000115000000Instalação de farol de neblina e santo antonio                                                                                                                                                                                                                                                                                                                                                                                                                                                                      0000000000000001000000000000000000000000000000000001000000000000000200000000000000000200000000000000000000000000000000000010000000000000000200000004100003375                 41~NF~2295               V9        
13376      2023052320230524                                   9      ACC            14330000101200000ACC - TAPETE E PROTETOR - TROCO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003376                                          V9        
13377      2023052320230523AP        MECAN375                 2      7021820        15280000155300000EXAMINAR MOLDURA DO BANCO MOTORISTA RACHANDO                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0000000000000000600000000000000000020000000000000000580000000000000072860000000000000072860000000000000000000000000000000000000000000000000072860004100003377                 41~NF~2305               V2        
13378      2023052320230523AP        MECAN372                 2      0610653        16240000162500000Revisão de entrega                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000000600000000000000000000000000000000000600000000000000158620000000000000158620000000000000000000000000000000000000000000000000158620004100003378                                          RE        
13379      2023052320230523AP        MECAN373                 2      H0042......... 17170000171800000REVISÃO AOS 40.000 KM OU 4 ANOS.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0000000000000000600000000000000000000000000000000000600000000000000126000000000000000126000000000000000000000000000000000000000000000000000126000004100003379                 41~NF~2296               V1        
13379      2023052320230523AP        MECAN373                 5      M0071          17170000171800000REVISÃO AOS 40.000 KM OU 4 ANOS.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0000000000000001620000000000000000000000000000000001620000000000000340200000000000000340200000000000000000000000000000000000000000000000000340200004100003379                 41~NF~2296               V1        
13380      2023052320230523AP        MECAN372                 2      7440130        17080000171000000Examinar desgaste no volante da direção                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0000000000000000300000000000000000000000000000000000300000000000000036430000000000000036430000000000000000000000000000000001820000000000000036430004100003380                 41~NF~2307               V2        
13381      2023052320230524                                   9      ACC            17080000100700000ACC - FRISOS, SOLEIRAS E PROTETOR - R$1.175,00                                                                                                                                                                                                                                                                                                                                                                                                                                                                      0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003381                                          V9        
13382      2023052320230523AP        MECAN375                 2      03             17250000172600000PRIMEIRA REVISÃO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003382                                          V1        
13383      2023052320230523AP        MECAN375                 5      M0041          17270000172800000PRIMEIRA REVISÃO ESPECIAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001000000000000000000000000000000000001000000000000000290810000000000000290810000000000000000000000000000000014540000000000000290810004100003383                 41~NF~2309               V2        
13384      2023052420230524AP        MECAN372                 5      M0041          07560000090800000Primeira Revisão Especial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001000000000000000000050000000000000000950000000000000290810000000000000290810000000000000000000000000000000014540000000000000290810004100003384                 41~NF~2308               V2        
13385      2023052420230524                                   2      03             07560000083400000Primeira Revisão Especial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003385                                          V1        
13387      2023052420230524AP        MECAN372                 5      M0111          09080000090900000Revisão de 80.000 Km                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000003150000000000000000000000000000000003150000000000000662000000000000000662000000000000000000000000000000000000000000000000000662000004100003387                 41~NF~2298               V1        
13388      2023052420230524AP        MECAN372                 2      8462930        09080000090900000Trocar oleo da transmissão                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0000000000000001430000000000000000000000000000000001430000000000000300000000000000000300000000000000000000000000000000000000000000000000000300000004100003388                 41~NF~2299               V1        
13389      2023052420230524AP        MECAN375                 2      H0042......... 09080000090900000NONA REVISÃO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0000000000000000600000000000000000000000000000000000600000000000000126000000000000000126000000000000000000000000000000000000000000000000000126000004100003389                 41~NF~2297               V1        
13389      2023052420230524AP        MECAN375                 5      M0121          09080000090900000NONA REVISÃO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0000000000000001920000000000000000000000000000000001920000000000000403200000000000000403200000000000000000000000000000000000000000000000000403200004100003389                 41~NF~2297               V1        
13390      2023052420230530                                   2      ST002          10020000134800000EXAMINAR BARULHO NA REGIÃO DA SUSPENÇÃO.                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000000500000000000000000000000000000000000500000000000000060720000000000000060720000000000000035000000000000000003040000000000000060720004100003390                 41~NF~2340               V2        
13390      2023052420230524AP        MECAN373                 2      8033791        10070000104400000EXAMINAR BARULHO NA REGIÃO DA SUSPENÇÃO.                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000001700000000000000000030000000000000001670000000000000182160000000000000182160000000000000000000000000000000009110000000000000182160004100003390                 41~NF~2340               V2        
13391      2023052420230524AP        MECAN373                 2      7021820        10440000155900000EXAMINAR MOLDURA DO BANCO RACHANDO,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000001000000000000000000220000000000000000780000000000000072860000000000000072860000000000000000000000000000000000000000000000000072860004100003391                 41~NF~2310               V2        
13393      2023052420230524AP        MECAN374                 5      M0061          14280000142900000Agenda Rapido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0000000000000001680000000000000000000000000000000001680000000000000353000000000000000353000000000000000000000000000000000017650000000000000353000004100003393                 41~NF~2303               V1        
13395      2023052420230525AP        MECAN372                 2      4412470        14180000084600000Examinar baixo desempenho do sistema de ar condicionado                                                                                                                                                                                                                                                                                                                                                                                                                                                             0000000000000008000000000000000000140000000000000007860000000000000971520000000000000971520000000000000000000000000000000000000000000000000971520004100003395                 41~NF~2341               V2        
13396      2023052420230524AP        MECAN374                 2      03             15040000150500000REVISAO DOS 10.000 KM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003396                                          V1        
13397      2023052420230524AP        MECAN374                 5      M0041          15050000150600000PRIMEIRA REVISAO ESPECIAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001000000000000000000000000000000000001000000000000000290810000000000000290810000000000000000000000000000000014540000000000000290810004100003397                 41~NF~2313               V2        
13398      2023052420230524AP        MECAN374                 5      M0071          16450000164600000Agenda Rapido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0000000000000004050000000000000000000000000000000004050000000000000315900000000000000315900000000000000000000000000000000000000000000000000315900004100003398                 41~NF~2300               V1        
13400      2023052420230524AP        MECAN375                 5      M0051          16160000161700000SEGUNDA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0000000000000001400000000000000000000000000000000001400000000000000434000000000000000390600000000000000000000000000000000000000000000000000390600004100003400                 41~NF~2302               V1        
13401      2023052420230524AP        MECAN375                 2      3041000        17180000171900000EXAMINAR ANOMALIA NA COIFA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0000000000000001000000000000000000000000000000000001000000000000000182160000000000000182160000000000000000000000000000000000000000000000000182160004100003401                 41~NF~2319               V2        
13402      2023052520230525AP        MECAN372                 2      J9799          08460000084700000TROCAR OLEO E FILTRO DE OLEO 110.000 KM                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0000000000000000500000000000000000000000000000000000500000000000000105000000000000000105000000000000000000000000000000000005250000000000000105000004100003402                 41~NF~2306               V1        
13403      2023052520230525AP        MECAN375                 2      8440140        08400000094100000EXAMINAR ALAVANCA DE MARCHA COM DIFICULDADE DE ENGATAR                                                                                                                                                                                                                                                                                                                                                                                                                                                              0000000000000001100000000000000000040000000000000001060000000000000133580000000000000133580000000000000000000000000000000006680000000000000133580004100003403                 41~NF~2312               V2        
13404      2023052520230525AP        MECAN374                 2      AAA05          10380000103900000Agenda Rapido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0000000000000000010000000000000000000000000000000000010000000000000318000000000000000318000000000000000000000000000000000000000000000000000318000004100003404                 41~NF~2317               V1        
13405      2023052520230525AP        MECAN374                 2      7440130        11280000112900000EXAMINAR DESGASTE NO VOLANTE DE DIREÇÃO                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0000000000000000300000000000000000000000000000000000300000000000000036430000000000000036430000000000000000000000000000000001820000000000000036430004100003405                 41~NF~2320               V2        
13406      2023052520230525AP        MECAN375                 5      M0111          14050000140600000OITAVA REVISÃO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      0000000000000001840000000000000000000000000000000001840000000000000386400000000000000386400000000000000000000000000000000000000000000000000386400004100003406                 41~NF~2321               V1        
13407      2023052520230525                                   9      ACC            14230000142400000ACC - PROTETOR, FRISOS E SOLEIRAS - VENDA                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003407                                          V9        
13408      2023052520230525AP        MECAN372                 5      M0121          14300000143100000REVISÃO DE 90.000 KM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000001700000000000000000000000000000000001700000000000000358000000000000000358000000000000000000000000000000000000000000000000000358000004100003408                 41~NF~2323               V1        
13410      2023052520230525AP        MECAN372                 5      M0041          16160000161700000Primeira revisão especial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001000000000000000000000000000000000001000000000000000290810000000000000290810000000000000000000000000000000014540000000000000290810004100003410                 41~NF~2342               V2        
13411      2023052520230525AP        MECAN372                 2      03             15420000154300000Primeira revisão especial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003411                                          V1        
13412      2023052520230525AP        MECAN372                 2      0610653        16580000165900000REVISÃO DE ENTREGA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000000600000000000000000000000000000000000600000000000000158620000000000000158620000000000000000000000000000000000000000000000000158620004100003412                                          RE        
13413      2023052620230526AP        MECAN372                 2      0610653        08440000084500000REVISÃO DE ENTREGA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000000600000000000000000000000000000000000600000000000000158620000000000000158620000000000000000000000000000000000000000000000000158620004100003413                                          RE        
13414      2023052620230526AP        MECAN372                 2      0610653        08450000084700000REVISÃO DE ENTREGA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000000600000000000000000000000000000000000600000000000000158620000000000000158620000000000000000000000000000000000000000000000000158620004100003414                                          RE        
13415      2023052620230526AP        MECAN372                 2      0610653        08470000084800000REVISÃO DE ENTREGA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000000600000000000000000000000000000000000600000000000000158620000000000000158620000000000000000000000000000000000000000000000000158620004100003415                                          RE        
13416      2023052620230526AP        MECAN375                 5      M0121          08540000085500000NONA REVISÃO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0000000000000001920000000000000000000000000000000001920000000000000403200000000000000403200000000000000000000000000000000000000000000000000403200004100003416                 41~NF~2324               V1        
13417      2023052620230526AP        MECAN374                 2      H0042....      13530000135400000SEGUNDA REVISAO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000000330000000000000000000000000000000000330000000000000069300000000000000069300000000000000000000000000000000000000000000000000069300004100003417                 41~NF~2328               V1        
13417      2023052620230526AP        MECAN374                 5      M0051          13530000135400000SEGUNDA REVISAO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000001400000000000000000000000000000000001400000000000000339000000000000000339000000000000000000000000000000000000000000000000000339000004100003417                 41~NF~2328               V1        
13418      2023052620230526AP        MECAN372                 2      J9799          10590000110000000TROCAR OLEO E FILTRO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000000500000000000000000000000000000000000500000000000000105000000000000000100000000000000000000000000000000000000000000000000000100000004100003418                 41~NF~2325               V1        
13419      2023052620230526AP        MECAN374                 2      03             13480000134900000VERIFICAR LAMPADA FAROL QUEIMADA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003419                                          V1        
13420      2023052620230526AP        MECAN372                 2      H0042......... 14220000142300000SUBST PASTILHAS DE FREIO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000000480000000000000000000000000000000000480000000000000100000000000000000100000000000000000000000000000000000000000000000000000100000004100003420                 41~NF~2326               V1        
13421      2023052620230526AP        MECAN374                 2      7441980        15280000152900000VERIFICAR BARULHO NO VOLANTE DE DIREÇÃO                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0000000000000000500000000000000000000000000000000000500000000000000060720000000000000060720000000000000000000000000000000000000000000000000060720004100003421                 41~NF~2344               V2        
13422      2023052720230527AP        MECAN374                 2      AAA71          11000000110100000troca de correia dentada                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000000010000000000000000000000000000000000010000000000000326810000000000000326810000000000000000000000000000000000000000000000000326810004100003422                                          D2        
13423      2023052620230530                                   9      ACC            16540000083900000PROTETOR DE CAÇAMBA - PREFEITURA DE PATOS                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003423                                          V9        
13424      2023052620230526AP        MECAN372                 2      DP             17490000175000000Revisão de 70.000 Km                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000000700000000000000000000000000000000000700000000000000060000000000000000056040000000000000000000000000000000000000000000000000056040004100003424                 41~NF~2367               V1        
13424      2023052620230526AP        MECAN372                 2      E0203          17490000175000000Revisão de 70.000 Km                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000001000000000000000000000000000000000001000000000000000080000000000000000074720000000000000000000000000000000000000000000000000074720004100003424                 41~NF~2367               V1        
13424      2023052620230526AP        MECAN372                 2      E2020          17490000175000000Revisão de 70.000 Km                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000001000000000000000000000000000000000001000000000000000090000000000000000084060000000000000000000000000000000000000000000000000084060004100003424                 41~NF~2367               V1        
13424      2023052620230526AP        MECAN372                 5      M0101          17490000175000000Revisão de 70.000 Km                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000001430000000000000000000000000000000001430000000000000300000000000000000280190000000000000000000000000000000000000000000000000280190004100003424                 41~NF~2367               V1        
13425      2023052720230530AP        MECAN373                 2      4412470        09390000075100000EXAMINAR BAIXO DESEMPENHO DO SISTEMA DE AR CONDICIONADO.                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000003700000000000000002920000000000000000780000000000000971520000000000000971520000000000000000000000000000000048580000000000000971520004100003425                 41~NF~2343               V2        
13426      2023052720230527AP        MECAN373                 5      M0051          09030000090400000REVISÃO AOS 20.000 KM OU 2 ANOS.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0000000000000001400000000000000000000000000000000001400000000000000300000000000000000300000000000000000000000000000000000000000000000000000300000004100003426                 41~NF~2329               V1        
13428      2023052920230529AP        MECAN375                 5      M0051          08160000081700000SEGUNDA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0000000000000001400000000000000000000000000000000001400000000000000370000000000000000370000000000000000000000000000000000000000000000000000370000004100003428                 41~NF~2333               V1        
13429      2023052920230529AP        MECAN374                 5      M0061          10210000102200000Agenda Rapido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0000000000000001450000000000000000000000000000000001450000000000000304500000000000000304500000000000000000000000000000000000000000000000000304500004100003429                 41~NF~2335               V1        
